Time,Tower 1a Fan Output.Trend - Present Value (),Tower 1b Fan Output.Trend - Present Value (),Tower 2a Fan Output.Trend - Present Value (),Tower 2b Fan Output.Trend - Present Value ()
2018-05-28 23:05:00-05:00,0.0,0.0,94.71841,94.71841
2018-05-28 23:10:00-05:00,0.0,0.0,93.68586,93.68586
2018-05-28 23:15:00-05:00,0.0,0.0,93.68586,93.68586
2018-05-28 23:20:00-05:00,0.0,0.0,93.68586,93.68586
2018-05-28 23:25:00-05:00,0.0,0.0,94.72821,94.72821
2018-05-28 23:30:00-05:00,0.0,0.0,94.72821,94.72821
2018-05-28 23:35:00-05:00,0.0,0.0,94.72821,94.72821
2018-05-28 23:40:00-05:00,0.0,0.0,94.72821,94.72821
2018-05-28 23:45:00-05:00,0.0,0.0,94.72821,94.72821
2018-05-28 23:50:00-05:00,0.0,0.0,93.67266,93.67266
2018-05-28 23:55:00-05:00,0.0,0.0,94.74689,94.74689
2018-05-29 00:00:00-05:00,0.0,0.0,94.74689,94.74689
2018-05-29 00:05:00-05:00,0.0,0.0,93.62455,93.62455
2018-05-29 00:10:00-05:00,0.0,0.0,93.62455,93.62455
2018-05-29 00:15:00-05:00,0.0,0.0,93.62455,93.62455
2018-05-29 00:20:00-05:00,0.0,0.0,93.62455,93.62455
2018-05-29 00:25:00-05:00,0.0,0.0,94.95339,94.95339
2018-05-29 00:30:00-05:00,0.0,0.0,93.9444,93.9444
2018-05-29 00:35:00-05:00,0.0,0.0,93.98964,93.98964
2018-05-29 00:40:00-05:00,0.0,0.0,93.98964,93.98964
2018-05-29 00:45:00-05:00,0.0,0.0,95.02029,95.02029
2018-05-29 00:50:00-05:00,0.0,0.0,95.02029,95.02029
2018-05-29 00:55:00-05:00,0.0,0.0,95.02029,95.02029
2018-05-29 01:00:00-05:00,0.0,0.0,95.02029,95.02029
2018-05-29 01:05:00-05:00,0.0,0.0,95.02029,95.02029
2018-05-29 01:10:00-05:00,0.0,0.0,95.02029,95.02029
2018-05-29 01:15:00-05:00,0.0,0.0,96.01062,96.01062
2018-05-29 01:20:00-05:00,0.0,0.0,95.75917,95.75917
2018-05-29 01:25:00-05:00,0.0,0.0,95.75917,95.75917
2018-05-29 01:30:00-05:00,0.0,0.0,96.81417,96.81417
2018-05-29 01:35:00-05:00,0.0,0.0,96.81417,96.81417
2018-05-29 01:40:00-05:00,0.0,0.0,97.87922,97.87922
2018-05-29 01:45:00-05:00,0.0,0.0,96.59936,96.59936
2018-05-29 01:50:00-05:00,0.0,0.0,96.59936,96.59936
2018-05-29 01:55:00-05:00,0.0,0.0,96.59936,96.59936
2018-05-29 02:00:00-05:00,0.0,0.0,96.59936,96.59936
2018-05-29 02:05:00-05:00,0.0,0.0,96.59936,96.59936
2018-05-29 02:10:00-05:00,0.0,0.0,95.59093,95.59093
2018-05-29 02:15:00-05:00,0.0,0.0,95.59093,95.59093
2018-05-29 02:20:00-05:00,0.0,0.0,94.53603,94.53603
2018-05-29 02:25:00-05:00,0.0,0.0,95.5816,95.5816
2018-05-29 02:30:00-05:00,0.0,0.0,96.61086,96.61086
2018-05-29 02:35:00-05:00,0.0,0.0,96.61086,96.61086
2018-05-29 02:40:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 02:45:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 02:50:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 02:55:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 03:00:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 03:05:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 03:10:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 03:15:00-05:00,0.0,0.0,97.64639,97.64639
2018-05-29 03:20:00-05:00,0.0,0.0,96.62803,96.62803
2018-05-29 03:25:00-05:00,0.0,0.0,96.62803,96.62803
2018-05-29 03:30:00-05:00,0.0,0.0,96.62803,96.62803
2018-05-29 03:35:00-05:00,0.0,0.0,96.62803,96.62803
2018-05-29 03:40:00-05:00,0.0,0.0,96.62803,96.62803
2018-05-29 03:45:00-05:00,0.0,0.0,95.53748,95.53748
2018-05-29 03:50:00-05:00,0.0,0.0,95.53748,95.53748
2018-05-29 03:55:00-05:00,0.0,0.0,95.53748,95.53748
2018-05-29 04:00:00-05:00,0.0,0.0,96.60349,96.60349
2018-05-29 04:05:00-05:00,0.0,0.0,96.60349,96.60349
2018-05-29 04:10:00-05:00,0.0,0.0,94.11033,94.11033
2018-05-29 04:15:00-05:00,0.0,0.0,96.49269,96.49269
2018-05-29 04:20:00-05:00,0.0,0.0,96.49269,96.49269
2018-05-29 04:25:00-05:00,0.0,0.0,95.47146,95.47146
2018-05-29 04:30:00-05:00,0.0,0.0,95.47146,95.47146
2018-05-29 04:35:00-05:00,0.0,0.0,94.41178,94.41178
2018-05-29 04:40:00-05:00,0.0,0.0,94.41178,94.41178
2018-05-29 04:45:00-05:00,0.0,0.0,94.41178,94.41178
2018-05-29 04:50:00-05:00,0.0,0.0,94.41178,94.41178
2018-05-29 04:55:00-05:00,0.0,0.0,95.5741,95.5741
2018-05-29 05:00:00-05:00,0.0,0.0,94.43473,94.43473
2018-05-29 05:05:00-05:00,0.0,0.0,95.53427,95.53427
2018-05-29 05:10:00-05:00,0.0,0.0,95.53427,95.53427
2018-05-29 05:15:00-05:00,0.0,0.0,95.53427,95.53427
2018-05-29 05:20:00-05:00,0.0,0.0,95.53427,95.53427
2018-05-29 05:25:00-05:00,0.0,0.0,94.44862,94.44862
2018-05-29 05:30:00-05:00,0.0,0.0,94.44862,94.44862
2018-05-29 05:35:00-05:00,0.0,0.0,92.96986,92.96986
2018-05-29 05:40:00-05:00,0.0,0.0,94.23657,94.23657
2018-05-29 05:45:00-05:00,0.0,0.0,94.23657,94.23657
2018-05-29 05:50:00-05:00,0.0,0.0,94.23657,94.23657
2018-05-29 05:55:00-05:00,0.0,0.0,94.23657,94.23657
2018-05-29 06:00:00-05:00,0.0,0.0,95.22989,95.22989
2018-05-29 06:05:00-05:00,0.0,0.0,95.22989,95.22989
2018-05-29 06:10:00-05:00,0.0,0.0,97.70139,97.70139
2018-05-29 06:15:00-05:00,0.0,0.0,98.88881,98.88881
2018-05-29 06:20:00-05:00,0.0,0.0,98.88881,98.88881
2018-05-29 06:25:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 06:30:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 06:35:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 06:40:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 06:45:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 06:50:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 06:55:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:00:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:05:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:10:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:15:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:20:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:25:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:30:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:35:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:40:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:45:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:50:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 07:55:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 08:00:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 08:05:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 08:10:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 08:15:00-05:00,0.0,0.0,99.92567,99.92567
2018-05-29 08:20:00-05:00,0.0,0.0,98.91019,98.91019
2018-05-29 08:25:00-05:00,0.0,0.0,98.91019,98.91019
2018-05-29 08:30:00-05:00,0.0,0.0,98.91019,98.91019
2018-05-29 08:35:00-05:00,0.0,0.0,99.99869,99.99869
2018-05-29 08:40:00-05:00,0.0,0.0,99.99869,99.99869
2018-05-29 08:45:00-05:00,0.0,0.0,99.99869,99.99869
2018-05-29 08:50:00-05:00,0.0,0.0,99.99869,99.99869
2018-05-29 08:55:00-05:00,0.0,0.0,99.99869,99.99869
2018-05-29 09:00:00-05:00,0.0,0.0,98.92412,98.92412
2018-05-29 09:05:00-05:00,0.0,0.0,98.92412,98.92412
2018-05-29 09:10:00-05:00,0.0,0.0,98.92412,98.92412
2018-05-29 09:15:00-05:00,0.0,0.0,97.93063,97.93063
2018-05-29 09:20:00-05:00,0.0,0.0,98.94373,98.94373
2018-05-29 09:25:00-05:00,0.0,0.0,98.94373,98.94373
2018-05-29 09:30:00-05:00,0.0,0.0,98.94373,98.94373
2018-05-29 09:35:00-05:00,0.0,0.0,98.94373,98.94373
2018-05-29 09:40:00-05:00,0.0,0.0,98.94373,98.94373
2018-05-29 09:45:00-05:00,0.0,0.0,97.9175,97.9175
2018-05-29 09:50:00-05:00,0.0,0.0,97.9175,97.9175
2018-05-29 09:55:00-05:00,0.0,0.0,97.9175,97.9175
2018-05-29 10:00:00-05:00,0.0,0.0,97.9175,97.9175
2018-05-29 10:05:00-05:00,0.0,0.0,97.9175,97.9175
2018-05-29 10:10:00-05:00,0.0,0.0,96.90993,96.90993
2018-05-29 10:15:00-05:00,0.0,0.0,96.90993,96.90993
2018-05-29 10:20:00-05:00,0.0,0.0,96.90993,96.90993
2018-05-29 10:25:00-05:00,0.0,0.0,98.02036,98.02036
2018-05-29 10:30:00-05:00,0.0,0.0,96.9358,96.9358
2018-05-29 10:35:00-05:00,0.0,0.0,98.5956,98.5956
2018-05-29 10:40:00-05:00,0.0,0.0,98.5956,98.5956
2018-05-29 10:45:00-05:00,0.0,0.0,98.5956,98.5956
2018-05-29 10:50:00-05:00,0.0,0.0,98.5956,98.5956
2018-05-29 10:55:00-05:00,0.0,0.0,99.76476,99.76476
2018-05-29 11:00:00-05:00,0.0,0.0,98.72675,98.72675
2018-05-29 11:05:00-05:00,0.0,0.0,97.59126,97.59126
2018-05-29 11:10:00-05:00,0.0,0.0,98.77422,98.77422
2018-05-29 11:15:00-05:00,0.0,0.0,97.55408,97.55408
2018-05-29 11:20:00-05:00,0.0,0.0,96.00707,96.00707
2018-05-29 11:25:00-05:00,0.0,0.0,96.78638,96.78638
2018-05-29 11:30:00-05:00,0.0,0.0,96.78638,96.78638
2018-05-29 11:35:00-05:00,0.0,0.0,98.18195,98.18195
2018-05-29 11:40:00-05:00,0.0,0.0,98.27418,98.27418
2018-05-29 11:45:00-05:00,0.0,0.0,98.27418,98.27418
2018-05-29 11:50:00-05:00,0.0,0.0,98.27418,98.27418
2018-05-29 11:55:00-05:00,0.0,0.0,98.27418,98.27418
2018-05-29 12:00:00-05:00,0.0,0.0,98.27418,98.27418
2018-05-29 12:05:00-05:00,0.0,0.0,97.08234,97.08234
2018-05-29 12:10:00-05:00,0.0,0.0,96.07745,96.07745
2018-05-29 12:15:00-05:00,0.0,0.0,96.07745,96.07745
2018-05-29 12:20:00-05:00,0.0,0.0,96.07745,96.07745
2018-05-29 12:25:00-05:00,0.0,0.0,94.94709,94.94709
2018-05-29 12:30:00-05:00,0.0,0.0,94.94709,94.94709
2018-05-29 12:35:00-05:00,0.0,0.0,95.04466,95.04466
2018-05-29 12:40:00-05:00,0.0,0.0,95.15156,95.15156
2018-05-29 12:45:00-05:00,0.0,0.0,95.13825,95.13825
2018-05-29 12:50:00-05:00,0.0,0.0,95.13825,95.13825
2018-05-29 12:55:00-05:00,0.0,0.0,94.07995,94.07995
2018-05-29 13:00:00-05:00,0.0,0.0,95.43752,95.43752
2018-05-29 13:05:00-05:00,0.0,0.0,95.45244,95.45244
2018-05-29 13:10:00-05:00,0.0,0.0,95.45244,95.45244
2018-05-29 13:15:00-05:00,0.0,0.0,94.04678,94.04678
2018-05-29 13:20:00-05:00,0.0,0.0,93.03719,93.03719
2018-05-29 13:25:00-05:00,0.0,0.0,94.06397,94.06397
2018-05-29 13:30:00-05:00,0.0,0.0,94.06397,94.06397
2018-05-29 13:35:00-05:00,0.0,0.0,94.06397,94.06397
2018-05-29 13:40:00-05:00,0.0,0.0,94.06397,94.06397
2018-05-29 13:45:00-05:00,0.0,0.0,92.96738,92.96738
2018-05-29 13:50:00-05:00,0.0,0.0,91.47709,91.47709
2018-05-29 13:55:00-05:00,0.0,0.0,92.55109,92.55109
2018-05-29 14:00:00-05:00,0.0,0.0,93.71519,93.71519
2018-05-29 14:05:00-05:00,0.0,0.0,93.71519,93.71519
2018-05-29 14:10:00-05:00,0.0,0.0,93.71519,93.71519
2018-05-29 14:15:00-05:00,0.0,0.0,93.73817,93.73817
2018-05-29 14:20:00-05:00,0.0,0.0,94.75881,94.75881
2018-05-29 14:25:00-05:00,0.0,0.0,95.75512,95.75512
2018-05-29 14:30:00-05:00,0.0,0.0,96.78271,96.78271
2018-05-29 14:35:00-05:00,0.0,0.0,93.5778,93.5778
2018-05-29 14:40:00-05:00,0.0,0.0,95.84204,95.84204
2018-05-29 14:45:00-05:00,0.0,0.0,95.84204,95.84204
2018-05-29 14:50:00-05:00,0.0,0.0,94.53043,94.53043
2018-05-29 14:55:00-05:00,0.0,0.0,93.49216,93.49216
2018-05-29 15:00:00-05:00,0.0,0.0,93.49216,93.49216
2018-05-29 15:05:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:10:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:15:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:20:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:25:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:30:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:35:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:40:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:45:00-05:00,0.0,0.0,94.63264,94.63264
2018-05-29 15:50:00-05:00,0.0,0.0,95.70437,95.70437
2018-05-29 15:55:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:00:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:05:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:10:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:15:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:20:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:25:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:30:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:35:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:40:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:45:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:50:00-05:00,0.0,0.0,96.67915,96.67915
2018-05-29 16:55:00-05:00,0.0,0.0,97.82936,97.82936
2018-05-29 17:00:00-05:00,0.0,0.0,97.82936,97.82936
2018-05-29 17:05:00-05:00,0.0,0.0,97.82936,97.82936
2018-05-29 17:10:00-05:00,0.0,0.0,97.82936,97.82936
2018-05-29 17:15:00-05:00,0.0,0.0,97.82936,97.82936
2018-05-29 17:20:00-05:00,0.0,0.0,97.82936,97.82936
2018-05-29 17:25:00-05:00,0.0,0.0,98.86034,98.86034
2018-05-29 17:30:00-05:00,0.0,0.0,97.60744,97.60744
2018-05-29 17:35:00-05:00,0.0,0.0,97.60744,97.60744
2018-05-29 17:40:00-05:00,0.0,0.0,97.60744,97.60744
2018-05-29 17:45:00-05:00,0.0,0.0,97.60744,97.60744
2018-05-29 17:50:00-05:00,0.0,0.0,97.60744,97.60744
2018-05-29 17:55:00-05:00,0.0,0.0,97.60744,97.60744
2018-05-29 18:00:00-05:00,0.0,0.0,97.60744,97.60744
2018-05-29 18:05:00-05:00,0.0,0.0,98.68556,98.68556
2018-05-29 18:10:00-05:00,0.0,0.0,98.68556,98.68556
2018-05-29 18:15:00-05:00,0.0,0.0,98.68556,98.68556
2018-05-29 18:20:00-05:00,0.0,0.0,98.68556,98.68556
2018-05-29 18:25:00-05:00,0.0,0.0,98.68556,98.68556
2018-05-29 18:30:00-05:00,0.0,0.0,97.66384,97.66384
2018-05-29 18:35:00-05:00,0.0,0.0,97.66384,97.66384
2018-05-29 18:40:00-05:00,0.0,0.0,97.66384,97.66384
2018-05-29 18:45:00-05:00,0.0,0.0,98.65569,98.65569
2018-05-29 18:50:00-05:00,0.0,0.0,97.57903,97.57903
2018-05-29 18:55:00-05:00,0.0,0.0,97.57903,97.57903
2018-05-29 19:00:00-05:00,0.0,0.0,97.57903,97.57903
2018-05-29 19:05:00-05:00,0.0,0.0,97.57903,97.57903
2018-05-29 19:10:00-05:00,0.0,0.0,97.57903,97.57903
2018-05-29 19:15:00-05:00,0.0,0.0,96.49367,96.49367
2018-05-29 19:20:00-05:00,0.0,0.0,96.49367,96.49367
2018-05-29 19:25:00-05:00,0.0,0.0,97.49979,97.49979
2018-05-29 19:30:00-05:00,0.0,0.0,97.49979,97.49979
2018-05-29 19:35:00-05:00,0.0,0.0,97.49979,97.49979
2018-05-29 19:40:00-05:00,0.0,0.0,97.49979,97.49979
2018-05-29 19:45:00-05:00,0.0,0.0,97.49979,97.49979
2018-05-29 19:50:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 19:55:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:00:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:05:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:10:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:15:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:20:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:25:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:30:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:35:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:40:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:45:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:50:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 20:55:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 21:00:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 21:05:00-05:00,0.0,0.0,98.67924,98.67924
2018-05-29 21:10:00-05:00,0.0,0.0,96.48517,96.48517
2018-05-29 21:15:00-05:00,0.0,0.0,95.38986,95.38986
2018-05-29 21:20:00-05:00,0.0,0.0,95.38986,95.38986
2018-05-29 21:25:00-05:00,0.0,0.0,95.38986,95.38986
2018-05-29 21:30:00-05:00,0.0,0.0,94.37909,94.37909
2018-05-29 21:35:00-05:00,0.0,0.0,94.37909,94.37909
2018-05-29 21:40:00-05:00,0.0,0.0,94.37909,94.37909
2018-05-29 21:45:00-05:00,0.0,0.0,94.37909,94.37909
2018-05-29 21:50:00-05:00,0.0,0.0,94.37909,94.37909
2018-05-29 21:55:00-05:00,0.0,0.0,93.3526,93.3526
2018-05-29 22:00:00-05:00,0.0,0.0,93.3526,93.3526
2018-05-29 22:05:00-05:00,0.0,0.0,92.28416,92.28416
2018-05-29 22:10:00-05:00,0.0,0.0,93.42019,93.42019
2018-05-29 22:15:00-05:00,0.0,0.0,95.60402,95.60402
2018-05-29 22:20:00-05:00,0.0,0.0,96.62537,96.62537
2018-05-29 22:25:00-05:00,0.0,0.0,96.62537,96.62537
2018-05-29 22:30:00-05:00,0.0,0.0,97.87453,97.87453
2018-05-29 22:35:00-05:00,0.0,0.0,97.87453,97.87453
2018-05-29 22:40:00-05:00,0.0,0.0,97.87453,97.87453
2018-05-29 22:45:00-05:00,0.0,0.0,97.87453,97.87453
2018-05-29 22:50:00-05:00,0.0,0.0,97.87453,97.87453
2018-05-29 22:55:00-05:00,0.0,0.0,97.87453,97.87453
2018-05-29 23:00:00-05:00,0.0,0.0,97.87453,97.87453
2018-05-29 23:05:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:10:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:15:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:20:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:25:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:30:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:35:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:40:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:45:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:50:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-29 23:55:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:00:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:05:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:10:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:15:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:20:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:25:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:30:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:35:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:40:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:45:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:50:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 00:55:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:00:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:05:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:10:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:15:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:20:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:25:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:30:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:35:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:40:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:45:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:50:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 01:55:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 02:00:00-05:00,0.0,0.0,99.05425,99.05425
2018-05-30 02:05:00-05:00,0.0,0.0,97.9677,97.9677
2018-05-30 02:10:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:15:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:20:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:25:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:30:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:35:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:40:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:45:00-05:00,0.0,0.0,96.96895,96.96895
2018-05-30 02:50:00-05:00,0.0,0.0,98.058,98.058
2018-05-30 02:55:00-05:00,0.0,0.0,98.058,98.058
2018-05-30 03:00:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:05:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:10:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:15:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:20:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:25:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:30:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:35:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:40:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:45:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:50:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 03:55:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:00:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:05:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:10:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:15:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:20:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:25:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:30:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:35:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:40:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:45:00-05:00,0.0,0.0,96.9712,96.9712
2018-05-30 04:50:00-05:00,0.0,0.0,95.94621,95.94621
2018-05-30 04:55:00-05:00,0.0,0.0,95.94621,95.94621
2018-05-30 05:00:00-05:00,0.0,0.0,95.94621,95.94621
2018-05-30 05:05:00-05:00,0.0,0.0,95.94621,95.94621
2018-05-30 05:10:00-05:00,0.0,0.0,95.94621,95.94621
2018-05-30 05:15:00-05:00,0.0,0.0,96.93813,96.93813
2018-05-30 05:20:00-05:00,0.0,0.0,96.93813,96.93813
2018-05-30 05:25:00-05:00,0.0,0.0,96.93813,96.93813
2018-05-30 05:30:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 05:35:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 05:40:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 05:45:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 05:50:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 05:55:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 06:00:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 06:05:00-05:00,0.0,0.0,95.70202,95.70202
2018-05-30 06:10:00-05:00,0.0,0.0,98.06725,98.06725
2018-05-30 06:15:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:20:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:25:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:30:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:35:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:40:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:45:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:50:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 06:55:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:00:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:05:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:10:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:15:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:20:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:25:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:30:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:35:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:40:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:45:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:50:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 07:55:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 08:00:00-05:00,0.0,0.0,99.18874,99.18874
2018-05-30 08:05:00-05:00,0.0,0.0,99.18874,99.18874
